DOI,display_name,author_order,author_position,is_corresponding,institution_id,COUNTRY_CODE,CERCA,Center,first_name,gender
10.3389/fphar.2024.1340255,Catalina Lizano-Barrantes,1.0,first,False,4210130874.0,ES,True,ResearchMar,Catalina,female
10.1016/j.ijheh.2021.113772,Carolyn Daher,2.0,middle,False,4210154894.0,ES,True,ISGlobal,Carolyn,female
10.1186/s13071-021-04675-9,Caroline Kiuru,2.0,middle,False,71999127.0,ES,True,ISGlobal,Caroline,female
10.1093/brain/awac080,Carolina Soriano‐Tárraga,35.0,middle,False,4210156109.0,ES,True,ResearchMar,Carolina,female
10.1002/trc2.12155,Carol Minguillón,4.0,middle,False,4210149569.0,ES,True,ResearchMar,Carol,mostly_female
10.1007/s11060-023-04513-1,Carmen Balañá,38.0,last,False,4210137002.0,ES,True,ResearchMar,Carmen,female
10.1007/s11136-022-03327-4,Carme Miret,1.0,first,False,123044942.0,ES,True,ResearchMar,Carme,female
10.1093/infdis/jiaa696,Carlota Dobaño,37.0,middle,True,4210154894.0,ES,True,ISGlobal,Carlota,female
10.1088/2515-7639/acc893,Carlos Pereyra,38.0,middle,False,4210093216.0,ES,True,ICN2,Carlos,male
10.1016/j.recot.2020.10.003,Carlo Gamba,2.0,middle,False,4210133106.0,ES,True,ResearchMar,Carlo,male
10.1016/j.jmoldx.2022.02.003,Carles Hernández-Ferrer,41.0,middle,False,,,True,ResearchMar,Carles,male
10.1002/glia.24171,Carla Ramon‐Duaso,1.0,first,False,4210130874.0,ES,True,ResearchMar,Carla,female
10.1039/d4ta03068k,Camilo A. Mesa,2.0,middle,False,4210093216.0,ES,True,ICN2,Camilo,male
10.1093/ije/dyae063,Camille Lassale,46.0,middle,False,,,True,ResearchMar,Camille,mostly_female
10.1038/s41598-021-01885-0,Camila A. Picchio,1.0,first,False,71999127.0,ES,True,ISGlobal,Camila,female
10.1016/j.redare.2021.05.021,C.E. Moreno,3.0,middle,False,4210130874.0,ES,True,ResearchMar,C.E.,unknown
10.1016/j.jinf.2022.12.027,C. Vilà,150.0,middle,False,4210130874.0,ES,True,ResearchMar,C.,unknown
10.1093/cid/ciac314,C Gimenez Argente,29.0,middle,False,4210120947.0,ES,True,ResearchMar,C,unknown
10.1016/j.rio.2022.100285,Bárbara D. Lisboa,2.0,middle,False,4210093216.0,ES,True,ICN2,Bárbara,female
10.1016/j.jinf.2021.04.009,Bàrbara Baró,1.0,first,False,4210148332.0,ES,True,ISGlobal,Bàrbara,unknown
10.1016/j.phrs.2024.107536,Busquets Garcia Arnau,9.0,middle,False,4210130874.0,ES,True,ResearchMar,Busquets,unknown
10.1177/23259671221150632,Bruno Capurro,1.0,first,True,123044942.0,ES,True,ResearchMar,Bruno,male
10.3390/biology12010033,Brigitte Beltrán-Mármol,14.0,middle,False,4210130874.0,ES,True,ResearchMar,Brigitte,female
10.1186/s13063-023-07537-0,Bridget Hogg,40.0,middle,False,,,True,ResearchMar,Bridget,female
10.1016/j.ejmech.2024.116616,Brian Medel-Lacruz,3.0,middle,False,170486558.0,ES,True,ResearchMar,Brian,male
10.1039/d3sc04406h,Borja Ortín‐Rubio,1.0,first,False,4210093216.0,ES,True,ICN2,Borja,male
10.1103/physrevb.110.094103,Bogdan Guster,1.0,first,False,4210130123.0,BE,True,ICN2,Bogdan,male
10.1093/cercor/bhac239,Blanca Rodríguez‐Fernández,35.0,middle,False,,,True,ResearchMar,Blanca,female
10.1021/acsestwater.1c00192,Bhawna Nagar,2.0,middle,False,4210093216.0,ES,True,BETA,Bhawna,unknown
10.3390/agronomy14050935,Berta Singla Just,1.0,first,False,115304662.0,ES,True,BETA,Berta,female
10.1109/jlt.2021.3118103,Bernat Bassols-Cornudella,1.0,first,False,4210105141.0,ES,True,ICN2,Bernat,unknown
10.1016/j.jpsychires.2022.02.009,Benedikt L. Amann,39.0,middle,False,,,True,ResearchMar,Benedikt,male
10.1016/j.pan.2022.07.007,Benedetto Ielpo,49.0,middle,False,4210130874.0,ES,True,ResearchMar,Benedetto,male
10.1016/j.ultsonch.2020.105425,Belén Pepió,1.0,first,False,4210093216.0,ES,True,ICN2,Belén,female
10.1016/j.rec.2021.12.001,Begoña Benito,1.0,first,False,4210102407.0,ES,True,ResearchMar,Begoña,female
10.1038/s41375-020-01107-y,Beatríz Bellosillo,44.0,middle,False,4210130874.0,ES,True,ResearchMar,Beatríz,unknown
10.3390/jcm11133760,Beatriz Puértolas-Gracia,1.0,first,False,4210154894.0,ES,True,ResearchMar,Beatriz,female
10.1016/j.electacta.2021.138657,Batoul Hosseinzadeh,1.0,first,False,4210093216.0,ES,True,ICN2,Batoul,female
10.3389/fimmu.2022.776917,Barbara N. Harding,1.0,first,True,4210148332.0,ES,True,ResearchMar,Barbara,female
10.1093/nar/gkae950,Baldomero Oliva,2.0,middle,False,170486558.0,ES,True,ResearchMar,Baldomero,male
10.1007/978-1-0716-3350-2_18,Baldo Oliva,2.0,middle,False,170486558.0,ES,True,ResearchMar,Baldo,male
10.1016/j.nrl.2020.12.001,B. Bertrán Recasens,1.0,first,False,4210130874.0,ES,True,ResearchMar,B.,unknown
10.1016/j.rec.2023.03.019,B Vaquerizo-Montilla,18.0,last,False,170486558.0,ES,True,ResearchMar,B,unknown
10.1016/j.cmi.2024.07.002,Aída Ramirez,4.0,middle,False,4210130874.0,ES,True,ResearchMar,Aída,unknown
10.3389/fpubh.2021.583667,Azucena Bardají,2.0,middle,False,4210148332.0,ES,True,ISGlobal,Azucena,female
10.3390/nano13060992,Aziz Genç,1.0,first,False,123044942.0,ES,True,ICN2,Aziz,male
10.1111/tan.14231,Aura Muntasell,2.0,middle,False,123044942.0,ES,True,ResearchMar,Aura,female
10.1016/j.ajem.2024.04.048,August Supervía,1.0,first,False,4210130874.0,ES,True,ResearchMar,August,male
10.1016/j.envint.2020.106170,Asya Dimitrova,1.0,first,True,4210148332.0,ES,True,ISGlobal,Asya,female
10.1007/s40121-020-00385-4,Asunción Moreno,5.0,middle,False,4210160192.0,ES,True,ISGlobal,Asunción,female
10.1186/s12939-024-02112-8,Astrid Escrig-Piñol,3.0,middle,False,170486558.0,ES,True,ResearchMar,Astrid,female
10.1002/aenm.202301959,Ashitha Paingott Parambil,2.0,middle,False,4210093216.0,ES,True,ICN2,Ashitha,unknown
10.1016/j.mex.2024.102969,Ashby Lavelle Sachs,1.0,first,False,4210121328.0,ES,True,CREAF,Ashby,unknown
10.1080/09581596.2019.1682124,Arsenii Alenichev,1.0,first,True,887064364.0,NL,True,ISGlobal,Arsenii,unknown
10.1038/s42255-022-00600-1,Arnau Busquets-García,1.0,first,True,4210156109.0,ES,True,ResearchMar,Arnau,unknown
10.1111/ecog.06025,Arnald Marcer,1.0,first,True,4210129656.0,ES,True,CREAF,Arnald,unknown
10.1088/2053-1583/ac3378,Armando Pezo,1.0,first,False,4210093216.0,ES,True,ICN2,Armando,male
10.1002/alz.13525,Armand González‐Escalante,3.0,middle,False,4210130874.0,ES,True,ResearchMar,Armand,male
10.1021/acsami.3c07188,Aritz Lafuente,2.0,middle,False,123044942.0,ES,True,ICN2,Aritz,unknown
10.1039/d1cp03679c,Arindom Chatterjee,1.0,first,False,96673099.0,DK,True,ICN2,Arindom,unknown
10.1093/ije/dyae063,Ariadna Pinar Martí,51.0,middle,False,170486558.0,ES,True,ResearchMar,Ariadna,female
10.1016/j.redare.2022.07.005,Areli Montes-Pérez,3.0,middle,False,4210130874.0,ES,True,ResearchMar,Areli,unknown
10.1039/d4nh00226a,Arben Merkoçi,34.0,middle,False,4210093216.0,ES,True,ICN2,Arben,male
10.3390/ijerph182413306,Apolline Saucy,4.0,middle,False,4210148332.0,ES,True,ISGlobal,Apolline,female
10.3390/ma16093439,Anukriti Pokhriyal,1.0,first,False,4210093216.0,ES,True,ICN2,Anukriti,unknown
10.1016/j.arth.2021.02.005,Antônio Montes,3.0,last,False,4210136145.0,ES,True,ResearchMar,Antônio,unknown
10.1093/ije/dyae063,Antònia Valentín,59.0,middle,False,,,True,ResearchMar,Antònia,unknown
10.1111/ene.15312,Antía Moreira,1.0,first,False,4210156109.0,ES,True,ResearchMar,Antía,unknown
10.3389/fmed.2023.1039223,Antonio Bulbena,1.0,first,False,2801357902.0,ES,True,ResearchMar,Antonio,male
10.1007/s00394-020-02415-w,Antoni Pastor,322.0,middle,False,,,True,ResearchMar,Antoni,male
10.1016/j.foreco.2022.120379,Anselm Rodrigo,3.0,middle,False,4210129656.0,ES,True,CREAF,Anselm,male
10.1093/abm/kaac054,Anne‐Elie Carsin,2.0,middle,False,4210136145.0,ES,True,ResearchMar,Anne‐Elie,unknown
10.3390/environments8090093,Annelies Broekman,2.0,middle,False,4210129656.0,ES,True,CREAF,Annelies,female
10.1016/j.envint.2021.106933,Anne-Claire Binter,1.0,first,False,2801357902.0,ES,True,ResearchMar,Anne-Claire,unknown
10.1021/acssensors.2c01782,Annalisa Scroccarello,1.0,first,False,4210093216.0,ES,True,ICN2,Annalisa,female
10.1080/08037051.2024.2368800,Anna Oliveras,44.0,middle,False,4210136145.0,ES,True,ResearchMar,Anna,female
10.1111/nyas.15238,Angélique Lebert,1.0,first,False,123044942.0,ES,True,ResearchMar,Angélique,female
10.1111/nicc.13111,Angie Ramírez‐Ramon,10.0,middle,False,4210133106.0,ES,True,ResearchMar,Angie,female
10.1016/j.tfp.2024.100668,Angham Daiyoub,1.0,first,True,4210129656.0,ES,True,CREAF,Angham,female
10.1093/jtm/taab100,Angeline Cruz,2.0,middle,False,71999127.0,ES,True,ISGlobal,Angeline,female
10.1177/17085381221078176,Andrés Galarza Tapia,1.0,first,False,4210130874.0,ES,True,ResearchMar,Andrés,male
10.1002/smll.202207949,Andrew Piper,2.0,middle,False,4210093216.0,ES,True,ICN2,Andrew,male
10.1038/s41588-021-00936-6,Andrea Alemany,158.0,middle,False,4210160872.0,ES,True,ISGlobal,Andrea,female
10.1016/j.ijscr.2023.108257,Ander Zugazaga,2.0,middle,False,4210156109.0,ES,True,ResearchMar,Ander,male
10.1128/mbio.01636-21,Anastasia K. Pickford,1.0,first,False,4210148332.0,ES,True,ISGlobal,Anastasia,female
10.3390/environments8090093,Anabel Sánchez,1.0,first,True,4210129656.0,ES,True,CREAF,Anabel,female
10.1001/jamanetworkopen.2021.37277,Ana Siverio,64.0,middle,False,,,True,ResearchMar,Ana,female
10.1038/s41598-023-33487-3,Amirhossein Sarreshtehdari,1.0,first,False,4210156109.0,ES,True,ResearchMar,Amirhossein,unknown
10.1007/s00737-024-01431-7,Amira Trabsa,1.0,first,False,123044942.0,ES,True,ResearchMar,Amira,female
10.1177/23969873211061027,Amer Ghrouz,1.0,first,True,4210133106.0,ES,True,ResearchMar,Amer,male
10.1136/bmjopen-2020-040480,Amaya Ayala‐García,1.0,first,True,4210154894.0,ES,True,ISGlobal,Amaya,female
10.1007/s13304-024-01859-7,Amalia Pelegrina,446.0,middle,False,,,True,ResearchMar,Amalia,female
10.3389/fnut.2024.1379531,Amaia Ayala‐García,1.0,first,False,4210130874.0,ES,True,ResearchMar,Amaia,female
10.1117/12.2590747,Amador Pérez‐Tomás,1.0,first,False,4210093216.0,ES,True,ICN2,Amador,male
10.1002/admt.202101450,Amadeo Sena‐Torralba,1.0,first,False,4210093216.0,ES,True,ICN2,Amadeo,male
10.1016/j.envres.2024.118195,Alícia Josa-Culleré,1.0,first,False,4210154894.0,ES,True,ResearchMar,Alícia,female
10.1016/j.adro.2023.101177,Alvaro A. Martinez,2.0,middle,False,4210133106.0,ES,True,ResearchMar,Alvaro,male
10.1088/2053-1583/ac2e51,Aloïs Arrighi,1.0,first,True,4210093216.0,ES,True,ICN2,Aloïs,mostly_male
10.1111/nph.19138,Alistair S. Jump,3.0,middle,False,12093191.0,GB,True,CREAF,Alistair,male
10.1177/17085381221078176,Alina Velescu,2.0,middle,True,4210095014.0,ES,True,ResearchMar,Alina,female
10.1080/14787210.2022.2122443,Alicia Rodríguez-Alarcón,1.0,first,False,4210156109.0,ES,True,ResearchMar,Alicia,female
10.1016/j.envres.2022.114592,Alice Hinchliffe,1.0,first,False,4210148332.0,ES,True,ResearchMar,Alice,female
10.1038/s41588-021-00936-6,Alfredo Mayor,149.0,middle,False,4210148332.0,ES,True,ISGlobal,Alfredo,male
10.1016/j.rx.2021.06.006,Alfonso Rodríguez‐Baeza,3.0,middle,False,123044942.0,ES,True,ResearchMar,Alfonso,male
10.1016/j.ijcard.2021.01.051,Alfons Aguirre,74.0,middle,False,4210157094.0,ES,True,ResearchMar,Alfons,male
10.1093/jamia/ocad251,Alexia Giannoula,1.0,first,True,4210130874.0,ES,True,ResearchMar,Alexia,female
10.1038/s41699-022-00311-x,Alexandros El Sachat,1.0,first,False,4210093216.0,ES,True,ICN2,Alexandros,male
10.1038/s41565-021-00957-6,Alexander Block,1.0,first,False,4210093216.0,ES,True,ICN2,Alexander,male
10.1093/jac/dkab321,Alex Almuedo-Riera,64.0,middle,False,4210148332.0,ES,True,ISGlobal,Alex,male
10.1093/brain/awab362,Alessandro Príncipe,99.0,middle,False,,,True,ResearchMar,Alessandro,male
10.1038/s41598-021-95263-5,Aleksandra Mas‐Stachurska,1.0,first,True,4210156109.0,ES,True,ResearchMar,Aleksandra,female
10.1080/02656736.2021.1894358,Aleksandar Radosevic,1.0,first,False,170486558.0,ES,True,ResearchMar,Aleksandar,male
10.1016/j.clgc.2022.08.006,Alejo Rodríguez‐Vida,36.0,middle,False,4210130874.0,ES,True,ResearchMar,Alejo,male
10.1016/j.cireng.2021.06.016,Alejandro Lusilla,44.0,middle,False,170486558.0,ES,True,ResearchMar,Alejandro,male
10.1016/j.medin.2021.03.013,Alejandra Fernández Trujillo,1.0,first,True,4210115578.0,ES,True,ResearchMar,Alejandra,female
10.1080/01431161.2023.2217982,Aleixandre Verger,2.0,middle,False,4210129656.0,ES,True,CREAF,Aleixandre,unknown
10.1093/cercor/bhac239,Aleix Sala‐Vila,36.0,middle,False,,,True,ResearchMar,Aleix,unknown
10.1088/2053-1583/abc7f8,Aleandro Antidormi,1.0,first,True,4210093216.0,ES,True,ICN2,Aleandro,male
10.1093/infdis/jiaa696,Alberto L. García‐Basteiro,38.0,last,False,4210154894.0,ES,True,ISGlobal,Alberto,male
10.1002/alz.12545,Albert Puig‐Pijoan,54.0,middle,False,4210136145.0,ES,True,ResearchMar,Albert,male
10.1016/j.sjpmh.2023.07.002,Alba Toll,55.0,middle,False,,,True,ResearchMar,Alba,female
10.3390/ijgi10030141,Alaitz Zabala,1.0,first,True,4210129656.0,ES,True,CREAF,Alaitz,female
10.1002/adfm.202312166,Akim Khobotov‐Bakishev,1.0,first,False,123044942.0,ES,True,ICN2,Akim,male
10.1016/j.ecolind.2022.109653,Akash Tariq,1.0,first,True,4210103115.0,CN,True,CREAF,Akash,male
10.3389/fmicb.2022.935378,Aitziber Zufiaurre,1.0,first,False,4210129656.0,ES,True,CREAF,Aitziber,unknown
10.2196/31565,Aitana García-Estela,1.0,first,False,4210156109.0,ES,True,ResearchMar,Aitana,female
10.1016/j.nedt.2023.106009,Ainoa Biurrún-Garrido,1.0,first,False,4210130874.0,ES,True,ResearchMar,Ainoa,unknown
10.1111/jdv.17498,Ainhoa Vidal-Navarro,2.0,middle,False,4210156109.0,ES,True,ResearchMar,Ainhoa,female
10.3389/fneur.2020.589901,Ainara Barguilla,1.0,first,True,4210130874.0,ES,True,ResearchMar,Ainara,female
10.1111/1755-0998.13862,Aina Garcia‐Raventós,1.0,first,True,4210129656.0,ES,True,CREAF,Aina,female
10.3389/fendo.2021.754347,Aida Cuenca‐Royo,47.0,middle,False,2801724371.0,ES,True,ResearchMar,Aida,female
10.1002/ueg2.12325,Agustín Seoane,2.0,middle,False,4210133106.0,ES,True,ResearchMar,Agustín,male
10.26508/lsa.202201692,Agustí Toll,2.0,middle,False,4210115097.0,ES,True,ResearchMar,Agustí,unknown
10.1016/j.jinf.2022.12.027,Adrián Tormos,204.0,middle,False,2799803557.0,ES,True,ResearchMar,Adrián,male
10.1080/01431161.2023.2217982,Adrià Descals,1.0,first,True,4210129656.0,ES,True,CREAF,Adrià,unknown
10.3390/jcm11051431,Adriana Sierra,1.0,first,False,4210156109.0,ES,True,ResearchMar,Adriana,female
10.1038/s41380-024-02531-7,Adrian Morales Pastor,6.0,middle,False,4210130874.0,ES,True,ResearchMar,Adrian,male
10.1007/s00402-021-03991-0,Adolfo Díez‐Pérez,2.0,middle,False,4210133106.0,ES,True,ResearchMar,Adolfo,male
10.3390/antibiotics10060666,Adela Benítez-Cano,2.0,middle,True,4210130874.0,ES,True,ResearchMar,Adela,female
10.1016/j.jhepr.2021.100234,Adam Palayew,2.0,middle,False,5023651.0,CA,True,ISGlobal,Adam,male
10.1016/j.schres.2022.08.007,Ada I. Ruiz,4.0,middle,False,4210130874.0,ES,True,ResearchMar,Ada,female
10.1016/j.surfin.2021.101494,Achille Francone,1.0,first,False,4210093216.0,ES,True,ICN2,Achille,male
10.1111/jdv.19847,Abora Rial‐Villavecchia,2.0,middle,False,4210130874.0,ES,True,ResearchMar,Abora,unknown
10.1016/j.nrleng.2020.10.004,Abel Alejandro Sanabria Sanchinel,1.0,first,False,4210130874.0,ES,True,ResearchMar,Abel,male
10.18176/jiaci.0820,A.M. Giménez-Arnau,1.0,first,False,170486558.0,ES,True,ResearchMar,A.M.,unknown
10.1016/j.ejca.2021.11.032,A. Reig,78.0,middle,False,2898336195.0,NL,True,ResearchMar,A.,unknown
10.1016/j.recot.2024.11.015,A Portes,1.0,first,False,4210133106.0,ES,True,ResearchMar,A,unknown
